"Gene ID","name","HRT D7 T3","HRT D7 P5","HRT D4 T1","HRT D4 T3","HRT D4 P2","HRT D7 T1","HRT D7 T4","HRT D7 P4","HRT D7 P6","HRT D4 T2","HRT D4 P1","HRT D4 P3"
"ENSMUSG00000066233.6","Tmem42",1,3,1,3,3,8,2,5,7,2,7,4
"ENSMUSG00000004936.8","Map2k1",106,120,169,56,142,143,84,189,237,79,136,75
"ENSMUSG00000110162.1","ENSMUSG00000110162.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113738.1","ENSMUSG00000113738.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020911.14","Krt19",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000036120.10","Rfxank",7,13,27,4,6,3,4,26,8,13,12,7
"ENSMUSG00000057346.12","Apol9a",0,1,0,0,5,3,0,0,0,0,0,0
"ENSMUSG00000038533.15","Cbfa2t2",28,42,37,8,26,43,36,63,51,29,30,18
"ENSMUSG00000021893.14","Capn7",25,40,71,17,33,30,27,62,68,40,38,16
"ENSMUSG00000109770.1","ENSMUSG00000109770.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055013.16","Agap1",51,109,113,28,99,85,37,115,99,54,99,40
"ENSMUSG00000027165.16","B230118H07Rik",12,27,43,17,25,22,19,31,54,25,29,22
"ENSMUSG00000026384.13","Ptpn4",1,5,1,2,7,9,11,27,1,14,34,0
"ENSMUSG00000041355.13","Ssr2",141,133,286,80,236,127,90,292,251,181,347,176
"ENSMUSG00000105543.1","ENSMUSG00000105543.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000073412.6","Lst1",207,223,361,87,202,173,149,303,372,224,213,109
"ENSMUSG00000086513.3","9130208D14Rik",5,4,9,1,1,17,6,8,9,2,3,0
"ENSMUSG00000022961.18","Son",602,546,902,264,495,707,447,1084,1044,524,683,334
"ENSMUSG00000101514.1","Gm5524",0,0,0,0,1,0,0,0,0,1,0,0
"ENSMUSG00000105945.1","ENSMUSG00000105945.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000018293.4","Pfn1",4410,7311,6734,1957,9056,3719,3870,6660,5845,5172,7310,5341
"ENSMUSG00000044544.4","4921513I03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044916.10","1700029I15Rik",0,0,0,0,0,0,0,0,3,0,0,1
"ENSMUSG00000100318.2","Gm18799",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097262.2","4933416M07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031802.9","Phxr4",2,2,0,0,0,2,5,14,10,0,0,8
"ENSMUSG00000020358.17","Hnrnpab",858,897,1388,551,1772,1038,520,1455,1376,890,1598,1008
"ENSMUSG00000095280.1","Gm21738",46,77,384,72,47,35,46,79,69,29,14,9
"ENSMUSG00000053173.12","Rpl18-ps2",147,174,342,88,179,292,152,258,339,212,291,151
"ENSMUSG00000111041.1","ENSMUSG00000111041.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000063328.6","Gm9396",9,6,35,10,12,27,10,28,37,15,40,12
"ENSMUSG00000026611.17","Spata17",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083539.1","Gm12466",0,0,6,0,3,2,2,1,1,0,2,3
"ENSMUSG00000047139.9","Cd24a",43,105,78,17,80,37,39,158,188,67,166,91
"ENSMUSG00000035385.5","Ccl2",901,571,1195,541,1970,1162,536,1800,1237,761,1864,847
"ENSMUSG00000113774.1","ENSMUSG00000113774.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000051611.9","Olfr112",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030064.16","Frmd4b",197,224,261,63,155,213,169,273,348,158,156,83
"ENSMUSG00000045259.4","Klhdc9",0,0,1,0,0,0,0,0,2,0,0,0
"ENSMUSG00000020812.18","1810032O08Rik",2,2,6,0,11,16,7,5,14,4,6,4
"ENSMUSG00000097519.2","4930558J18Rik",0,0,2,0,0,0,0,0,2,0,2,0
"ENSMUSG00000021392.8","Nol8",23,29,30,2,34,37,11,40,56,33,47,19
"ENSMUSG00000038248.8","Sobp",2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000058392.13","Rrp1b",22,10,29,24,43,13,10,21,42,15,52,17
"ENSMUSG00000063412.4","Gm10131",70,72,92,26,115,56,49,67,79,74,98,77
"ENSMUSG00000093306.1","Gm23802",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000045107.5","Saysd1",8,24,39,3,16,29,8,38,48,7,19,10
"ENSMUSG00000023075.9","Akirin1",88,154,270,64,116,126,88,235,227,137,211,103
"ENSMUSG00000105065.1","ENSMUSG00000105065.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079658.9","Tceb1",168,198,338,107,258,228,97,318,311,164,311,175
"ENSMUSG00000022095.9","Fam160b2",8,21,11,18,15,12,18,34,30,5,24,18
"ENSMUSG00000029191.16","Rfc1",60,115,197,56,98,82,56,173,198,109,97,75
"ENSMUSG00000118221.1","ENSMUSG00000118221.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028576.12","Ift74",16,14,46,14,15,34,8,57,28,25,64,8
"ENSMUSG00000024068.8","Spast",30,38,50,18,39,35,23,76,66,33,27,26
"ENSMUSG00000046822.14","Slc39a3",14,20,23,6,18,8,8,29,27,22,27,20
"ENSMUSG00000083836.1","Ldha-ps2",0,1,6,0,1,5,2,11,1,3,2,0
"ENSMUSG00000062186.2","Olfr395",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039621.13","Prex1",212,323,314,96,188,303,156,283,366,182,178,126
"ENSMUSG00000108779.1","ENSMUSG00000108779.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000003099.11","Ppp5c",17,19,15,1,13,12,8,19,30,19,14,5
"ENSMUSG00000118081.1","ENSMUSG00000118081.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087413.1","Gm11266",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025880.11","Smad7",43,46,91,39,56,71,59,68,112,32,60,16
"ENSMUSG00000118319.1","ENSMUSG00000118319.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000011463.5","Cpb1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097167.1","Gm16740",0,0,4,6,1,4,0,0,0,0,0,0
"ENSMUSG00000027956.11","Tmem144",10,4,9,3,8,0,2,14,8,11,16,12
"ENSMUSG00000023905.15","Tnfrsf12a",9,12,10,0,20,17,8,22,16,8,26,4
"ENSMUSG00000034424.5","Gcsh",45,27,63,21,50,54,44,116,63,46,81,38
"ENSMUSG00000076523.2","Igkv15-103",0,0,0,0,0,0,0,7,0,0,0,0
"ENSMUSG00000001021.13","S100a3",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000020056.16","Ccdc53",42,69,189,40,53,89,52,177,155,51,109,36
"ENSMUSG00000059040.5","Eno1b",316,314,521,145,599,297,304,645,538,356,719,328
"ENSMUSG00000038623.9","Tm6sf1",121,129,162,53,107,142,96,221,216,98,101,55
"ENSMUSG00000078652.9","Psme3",50,55,145,34,107,104,53,144,130,62,106,51
"ENSMUSG00000109962.1","ENSMUSG00000109962.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054406.9","Olfr411",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039747.11","Orai2",24,47,34,24,38,17,33,38,60,19,42,30
"ENSMUSG00000116506.1","ENSMUSG00000116506.1",0,0,0,0,1,0,0,4,0,0,0,0
"ENSMUSG00000087380.7","2210408F21Rik",2,8,2,4,2,9,0,2,1,1,4,2
"ENSMUSG00000048537.16","Phldb1",8,7,4,3,4,9,2,12,5,5,20,3
"ENSMUSG00000044117.12","2900011O08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021040.15","Slirp",247,306,741,154,389,427,238,571,598,424,452,290
"ENSMUSG00000102775.1","AC102860.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000045030.8","Olfr1443",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022913.16","Psmg1",34,27,43,5,45,26,30,66,69,46,83,39
"ENSMUSG00000022515.6","Anks3",15,12,14,2,5,5,6,5,11,3,17,6
"ENSMUSG00000024393.14","Prrc2a",17,18,45,4,34,24,17,33,31,20,29,25
"ENSMUSG00000102881.1","RP23-84C12.22",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035297.14","Cops4",40,20,69,38,48,28,23,56,56,45,41,21
"ENSMUSG00000058979.7","Cecr5",4,1,1,0,1,0,3,0,1,1,0,1
"ENSMUSG00000071528.4","Usmg5",210,211,375,124,316,258,159,392,406,228,443,250
"ENSMUSG00000087963.1","Gm25394",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000052426.4","Gm9877",0,1,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000006050.12","Sra1",81,115,150,41,135,95,62,168,155,111,146,69
"ENSMUSG00000086873.1","Gm15672",0,0,0,0,2,0,0,0,0,0,5,0
"ENSMUSG00000020198.8","Ap3d1",39,75,113,39,40,86,31,111,99,81,80,46
"ENSMUSG00000055991.15","Zkscan5",1,9,1,0,0,1,2,4,2,5,9,1
"ENSMUSG00000041328.16","Pcf11",172,223,179,127,334,260,114,393,378,106,303,155
"ENSMUSG00000082551.1","Gm15065",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000023940.14","Sgol1",1,0,1,0,4,1,0,6,7,3,2,1
"ENSMUSG00000045576.16","St7l",23,17,53,17,18,36,13,56,46,18,39,2
"ENSMUSG00000026463.17","Atp2b4",29,39,31,59,44,34,15,48,40,2,53,23
"ENSMUSG00000081163.2","Defa-ps12",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024480.9","Ap3s1",120,317,364,115,296,166,86,283,331,203,266,170
"ENSMUSG00000045822.4","Zswim3",2,0,1,0,0,0,3,2,5,0,2,1
"ENSMUSG00000023156.4","Rpp14",13,12,20,9,14,28,18,63,38,13,29,9
"ENSMUSG00000079477.9","Rab7",342,461,945,257,898,439,303,1060,824,674,1067,619
"ENSMUSG00000025489.5","Ifitm5",2,5,4,2,0,0,0,1,3,5,3,0
"ENSMUSG00000006527.16","Sfmbt1",50,48,102,48,119,41,48,121,66,39,62,29
"ENSMUSG00000028613.15","Lrp8",19,7,7,6,14,2,1,25,10,3,13,13
"ENSMUSG00000013089.15","Etv5",50,35,56,12,78,72,21,57,55,39,80,43
"ENSMUSG00000115390.1","ENSMUSG00000115390.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000114500.1","ENSMUSG00000114500.1",0,0,2,0,0,0,0,0,0,0,1,0
"ENSMUSG00000098145.1","Gm26936",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036961.5","Wnt8b",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000082935.3","Gm7658",33,40,101,34,59,56,26,85,99,54,65,27
"ENSMUSG00000084621.1","Gm25106",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000018427.8","Ypel2",11,34,57,1,5,11,24,30,53,37,5,13
"ENSMUSG00000047098.18","Rnf31",20,36,70,14,17,27,16,51,61,42,35,18
"ENSMUSG00000071311.2","Gpr31b",0,0,0,0,1,0,1,0,2,0,0,0
"ENSMUSG00000032388.7","Spg21",130,199,248,131,281,159,106,274,416,160,182,125
"ENSMUSG00000064694.1","Gm24146",0,0,0,0,0,0,0,0,0,0,2,0
"ENSMUSG00000013155.10","Enkd1",11,1,11,6,1,4,0,0,1,0,1,0
"ENSMUSG00000030528.12","Blm",2,2,8,1,15,1,5,8,7,3,2,4
"ENSMUSG00000092256.1","Gm18359",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102359.1","RP23-26A10.3",0,3,0,1,1,0,0,0,0,0,0,0
"ENSMUSG00000022938.8","Fam3b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103644.1","RP24-240P15.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041476.12","Smpx",0,0,0,0,0,5,0,0,3,6,2,0
"ENSMUSG00000039844.20","Rapgef1",48,52,76,31,49,51,31,49,68,45,56,25
"ENSMUSG00000097328.7","Tnfsf12",112,240,402,80,226,267,136,356,389,335,241,107
"ENSMUSG00000092109.2","Gm9376",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027170.12","Eif3m",92,125,220,67,144,147,83,220,232,129,137,82
"ENSMUSG00000044022.5","Pcdhb21",0,1,0,0,0,0,0,0,0,0,6,0
"ENSMUSG00000078348.4","Sf3b5",51,66,156,35,95,78,48,96,127,62,118,89
"ENSMUSG00000019539.11","Rcn3",6,5,12,1,5,15,0,8,16,6,0,2
"ENSMUSG00000110656.1","ENSMUSG00000110656.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000045598.10","Zfp553",0,7,10,1,7,1,9,3,17,1,0,2
"ENSMUSG00000096105.1","Bhmt-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114934.1","ENSMUSG00000114934.1",0,0,1,2,0,0,0,0,0,1,0,0
"ENSMUSG00000029598.12","Plbd2",73,104,96,40,90,83,43,103,99,85,115,48
"ENSMUSG00000091019.1","Gm7502",0,0,1,0,0,0,0,0,1,1,1,0
"ENSMUSG00000022707.16","Gbe1",30,33,63,22,61,48,34,86,121,69,122,26
"ENSMUSG00000115230.1","ENSMUSG00000115230.1",7,27,22,2,19,2,7,37,37,40,36,17
"ENSMUSG00000047126.17","Cltc",732,1253,2183,439,1386,1249,753,1471,1555,1381,1213,846
"ENSMUSG00000094563.1","Gm25228",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048065.8","Cyb5r2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000015437.5","Gzmb",3,2,0,1,1,0,0,2,4,0,1,0
"ENSMUSG00000030317.8","Timp4",0,0,0,0,0,0,1,1,2,0,0,0
"ENSMUSG00000059796.16","Eif4a1",520,644,1096,368,1213,589,508,1211,1049,810,1174,716
"ENSMUSG00000030307.8","Slc6a11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020561.8","Twistnb",60,37,62,35,66,35,23,77,60,39,59,23
"ENSMUSG00000023307.14","March5",255,364,552,172,312,386,207,533,540,221,391,212
"ENSMUSG00000099423.1","Gm17826",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000009406.13","Elk1",4,14,15,0,7,5,4,9,11,11,10,4
"ENSMUSG00000116926.1","ENSMUSG00000116926.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107502.1","ENSMUSG00000107502.1",0,0,1,0,1,1,0,0,0,0,0,0
"ENSMUSG00000021939.8","Ctsb",5132,11146,19236,5783,11469,5814,4004,19406,17406,12651,14394,6526
"ENSMUSG00000062175.13","Tgif2",4,1,1,0,2,1,0,1,2,1,2,1
"ENSMUSG00000070390.12","Nlrp1b",3,6,15,2,6,4,4,4,1,3,4,2
"ENSMUSG00000039629.14","Strip2",1,0,0,0,0,0,2,0,3,0,0,0
"ENSMUSG00000020780.15","Srp68",81,71,143,41,81,112,25,116,165,68,93,53
"ENSMUSG00000053094.15","Tmem248",60,55,90,25,51,45,22,68,70,49,62,29
"ENSMUSG00000073737.3","Gm10566",0,0,2,0,3,0,1,1,4,1,3,3
"ENSMUSG00000040270.16","Bach2",57,30,44,10,86,52,46,88,50,21,37,24
"ENSMUSG00000035666.14","Gtf3c4",6,13,10,3,7,6,7,9,23,10,12,4
"ENSMUSG00000042323.17","Pbrm1",99,141,281,50,181,166,96,225,201,121,201,131
"ENSMUSG00000014177.10","Tvp23b",49,46,59,21,34,54,38,76,113,52,84,33
"ENSMUSG00000094655.1","Gm25360",0,0,1,0,1,0,0,0,1,0,0,0
"ENSMUSG00000022568.17","Scrib",10,10,29,2,6,7,6,12,31,8,11,9
"ENSMUSG00000022504.10","Ciita",72,40,70,13,19,74,64,71,50,23,32,15
"ENSMUSG00000048047.3","Zbtb33",13,11,25,0,46,15,10,19,24,11,27,6
"ENSMUSG00000091679.9","Vmn2r96",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000006651.8","Aplp1",0,3,0,1,0,1,10,1,9,0,0,1
"ENSMUSG00000036026.15","Tmem63b",5,0,4,3,2,8,1,1,3,2,1,3
"ENSMUSG00000067038.6","Rps12-ps3",49,68,91,24,72,90,52,114,100,43,83,41
"ENSMUSG00000024446.13","Rpp21",10,10,19,11,15,22,6,35,34,18,20,19
"ENSMUSG00000039943.16","Plcb4",8,4,0,7,0,0,0,7,3,0,0,1
"ENSMUSG00000042148.8","Cox10",2,13,18,8,31,4,11,23,12,21,20,4
"ENSMUSG00000067847.13","Romo1",44,38,104,16,61,54,38,101,91,35,105,31
"ENSMUSG00000026043.18","Col3a1",682,574,686,95,248,686,358,638,666,268,270,205
"ENSMUSG00000010554.14","Mettl16",11,12,20,4,18,9,18,7,8,10,18,1
"ENSMUSG00000073471.3","Rsph3a",3,3,6,2,2,4,0,7,5,2,1,1
"ENSMUSG00000069237.8","C78339",13,18,40,8,14,15,6,44,37,28,20,9
"ENSMUSG00000098750.1","Gm27653",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041380.13","Htr2c",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044788.10","Fads6",0,0,1,0,0,3,1,1,1,8,1,2
"ENSMUSG00000052681.8","Rap1b",563,556,1036,368,932,721,428,970,1163,565,906,549
"ENSMUSG00000083394.2","Gm11703",87,50,110,27,81,97,43,109,105,62,89,44
"ENSMUSG00000009907.17","Vps4b",253,215,429,96,262,241,154,417,444,171,306,197
"ENSMUSG00000090266.10","Mettl23",23,20,58,18,23,23,11,29,25,17,18,15
"ENSMUSG00000091058.2","Gm17538",5,18,7,8,12,11,5,5,20,10,4,7
"ENSMUSG00000107028.1","ENSMUSG00000107028.1",0,0,1,0,0,0,0,1,0,0,1,0
"ENSMUSG00000021054.6","Sgpp1",98,163,290,46,110,298,126,215,192,117,121,83
"ENSMUSG00000118275.1","ENSMUSG00000118275.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028878.11","Fam76a",52,71,102,25,72,48,35,76,70,42,48,25
"ENSMUSG00000102549.1","RP23-157N11.11",0,0,0,0,0,0,0,0,2,1,0,0
"ENSMUSG00000020232.17","Hmg20b",30,32,102,25,40,37,20,48,38,39,62,14
"ENSMUSG00000029703.10","Lrwd1",19,17,17,9,17,12,11,17,28,9,31,14
"ENSMUSG00000111202.1","ENSMUSG00000111202.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000089694.2","Gm4477",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054385.14","Ceacam2",6,7,6,2,4,18,5,18,40,4,12,6
"ENSMUSG00000082494.1","Gm13687",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029103.16","Lrpap1",54,88,140,33,106,64,53,131,171,75,111,54
"ENSMUSG00000056999.15","Ide",54,66,120,62,148,106,29,141,126,91,136,72
"ENSMUSG00000060470.7","Gpr97",0,11,0,1,2,0,1,1,17,5,8,0
"ENSMUSG00000072905.5","Gm2016",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083396.1","Gm15542",121,141,146,82,159,226,83,193,286,87,204,155
"ENSMUSG00000031309.15","Rps6ka3",105,111,206,75,163,133,93,192,283,159,186,84
"ENSMUSG00000085253.3","Gm16833",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039262.16","Prrc2b",64,74,124,40,81,102,54,141,111,72,48,45
"ENSMUSG00000105889.1","ENSMUSG00000105889.1",1,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000023993.7","Treml1",0,0,0,5,1,2,0,0,0,0,2,0
"ENSMUSG00000101951.1","Gm28721",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050856.16","Atp5k",39,40,107,18,61,37,39,83,63,59,64,34
"ENSMUSG00000040725.13","Hnrnpul1",428,548,587,180,565,371,255,607,624,409,440,278
"ENSMUSG00000114835.1","ENSMUSG00000114835.1",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000116096.1","ENSMUSG00000116096.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040204.6","2810417H13Rik",24,59,137,21,156,26,46,42,67,98,98,116
"ENSMUSG00000097592.2","4930500F10Rik",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000062310.7","Glrp1",0,10,0,0,2,0,0,2,1,0,5,0
"ENSMUSG00000032086.12","Bace1",1,5,12,1,1,4,4,4,9,8,5,12
"ENSMUSG00000063188.4","Olfr107",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033590.8","Myo5c",0,6,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028546.17","Elavl4",0,2,0,0,1,0,0,1,0,0,1,0
"ENSMUSG00000030019.6","Fbxl14",16,41,56,17,49,58,22,57,68,43,56,35
"ENSMUSG00000094200.2","Olfr237-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088981.1","Gm25601",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057236.10","Rbbp4",132,222,241,86,342,111,80,176,200,162,203,176
"ENSMUSG00000110867.1","ENSMUSG00000110867.1",0,0,5,0,2,5,0,5,3,3,0,1
"ENSMUSG00000052305.6","Hbb-bs",122,60,175,132,133,201,133,81,260,71,146,78
"ENSMUSG00000117174.1","ENSMUSG00000117174.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071708.11","Sms",14,22,40,20,61,27,16,46,43,22,59,32
"ENSMUSG00000103572.1","RP23-375F6.4",3,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107747.1","ENSMUSG00000107747.1",17,20,27,9,34,27,4,57,23,39,33,17
"ENSMUSG00000053368.13","Rxfp2",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000115020.1","ENSMUSG00000115020.1",0,2,0,2,0,0,1,4,0,0,0,0
"ENSMUSG00000050910.5","Cdr2l",1,2,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000004221.16","Ikbkg",24,18,44,9,34,54,13,88,44,39,41,20
"ENSMUSG00000049409.9","Prokr1",0,4,11,1,4,0,2,1,3,10,10,1
"ENSMUSG00000079915.2","Gm16073",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028111.4","Ctsk",29,42,125,31,118,119,29,62,37,80,139,205
"ENSMUSG00000063972.13","Nr6a1",4,2,0,0,0,3,1,2,2,1,1,4
"ENSMUSG00000104968.1","ENSMUSG00000104968.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083309.1","Gm15926",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102296.1","RP23-21P2.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114191.1","ENSMUSG00000114191.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116234.1","ENSMUSG00000116234.1",2,1,1,0,1,4,1,4,3,2,4,3
"ENSMUSG00000031357.3","Syap1",62,68,128,56,79,101,51,173,173,63,124,50
"ENSMUSG00000030945.17","Acsm2",0,2,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000037446.14","Tulp1",0,0,0,0,0,0,0,0,2,0,0,0
"ENSMUSG00000107706.1","ENSMUSG00000107706.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043924.16","Ncmap",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000019087.13","Atp6ap1",397,481,863,274,487,459,324,991,918,540,821,298
"ENSMUSG00000103034.1","UBC",96,135,219,61,83,185,93,278,267,124,151,98
"ENSMUSG00000021876.15","Rnase4",451,1052,1644,383,586,907,434,1405,1453,935,796,300
"ENSMUSG00000055271.5","9330161L09Rik",0,0,0,0,0,0,1,0,0,0,3,0
"ENSMUSG00000039153.17","Runx2",75,108,101,18,67,51,46,94,108,59,80,23
"ENSMUSG00000114229.1","ENSMUSG00000114229.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047129.11","1700113H08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029467.15","Atp2a2",322,394,703,289,703,316,198,714,549,380,616,398
"ENSMUSG00000000901.17","Mmp11",1,3,2,0,0,1,1,7,0,0,0,0
"ENSMUSG00000004018.9","Fancl",18,11,33,6,13,21,12,28,29,16,30,13
"ENSMUSG00000023919.8","Cenpq",18,24,24,3,26,14,9,12,30,22,42,16
"ENSMUSG00000035296.14","Sgcg",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032110.4","Acrv1",0,4,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000018500.2","Adora2b",72,20,32,37,116,49,37,91,108,56,137,66
"ENSMUSG00000048755.9","Mcat",4,12,8,5,6,16,5,5,1,9,4,7
"ENSMUSG00000092202.1","Stk19-ps1",3,0,10,3,5,0,0,4,4,0,7,1
"ENSMUSG00000027530.15","Fabp12",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117566.1","ENSMUSG00000117566.1",16,30,64,14,28,30,18,65,55,16,73,28
"ENSMUSG00000078185.3","Chml",9,8,36,3,10,23,9,16,16,2,19,2
"ENSMUSG00000024235.11","Map3k8",112,93,100,28,36,158,59,156,223,49,91,39
"ENSMUSG00000053852.11","Gpr112",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000010651.4","Acaa1b",12,17,33,9,28,31,28,35,22,25,36,37
"ENSMUSG00000062646.12","Ganc",12,20,29,0,22,34,16,68,41,32,15,7
"ENSMUSG00000052146.16","Rps10",5,19,17,7,16,11,9,21,27,3,7,9
"ENSMUSG00000079550.9","Mpp4",0,2,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000083041.2","Gm9835",59,43,101,34,39,86,40,86,101,42,82,25
"ENSMUSG00000074999.2","Gm10797",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107307.1","ENSMUSG00000107307.1",0,0,0,0,0,1,0,0,0,0,1,0
"ENSMUSG00000039789.7","Zfp597",4,8,14,8,13,3,2,5,11,8,5,1
"ENSMUSG00000097075.3","D830044I16Rik",3,3,3,4,0,6,5,0,8,3,3,0
"ENSMUSG00000075864.1","Gm26002",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024921.17","Smarca2",65,28,81,36,33,108,61,66,54,39,73,17
"ENSMUSG00000021575.16","Ahrr",3,2,9,1,0,4,0,0,1,1,1,0
"ENSMUSG00000059810.18","Rgs3",1,3,3,0,2,5,1,10,1,0,0,0
"ENSMUSG00000020705.6","Ddx42",57,91,174,51,119,128,63,150,128,79,135,65
"ENSMUSG00000097729.2","2310015A10Rik",0,1,3,5,3,1,0,7,1,3,2,3
"ENSMUSG00000106542.1","ENSMUSG00000106542.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000025473.16","Adam8",91,182,372,166,344,55,71,363,282,198,481,189
"ENSMUSG00000107483.1","ENSMUSG00000107483.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025270.13","Alas2",0,1,3,0,1,0,1,0,1,5,0,1
"ENSMUSG00000069607.4","Cd300lh",1,0,1,0,0,1,1,5,4,0,2,1
"ENSMUSG00000062896.3","Rpl31-ps11",22,26,40,14,26,38,20,46,42,27,36,13
